
---  10-02-18 16:04:22 ---
  8.8011,  3.54988,   44.368, 0.0095, 0.0102,  33.4432, 02 Oct 2018 16:04:50
 11.2253,  3.70290,   16.217, 0.0096, 0.0101,  32.7882, 02 Oct 2018 16:09:07
 11.3395,  3.70862,   16.279, 0.0099, 0.0108,  32.7429, 02 Oct 2018 16:09:10
 11.3762,  3.71180,   16.311, 0.0104, 0.0101,  32.7416, 02 Oct 2018 16:09:12
 11.3856,  3.71308,   16.234, 0.0107, 0.0106,  32.7458, 02 Oct 2018 16:09:15
 11.4129,  3.71608,   16.177, 0.0105, 0.0101,  32.7511, 02 Oct 2018 16:09:17
 11.4510,  3.71853,   16.309, 0.0101, 0.0112,  32.7412, 02 Oct 2018 16:09:19
 11.4507,  3.71887,   16.414, 0.0096, 0.0100,  32.7448, 02 Oct 2018 16:09:22
 11.4575,  3.71928,   16.504, 0.0097, 0.0099,  32.7427, 02 Oct 2018 16:09:24
 11.4569,  3.71943,   16.424, 0.0105, 0.0097,  32.7449, 02 Oct 2018 16:09:27
 11.4436,  3.71855,   16.165, 0.0097, 0.0107,  32.7480, 02 Oct 2018 16:09:29
 11.4691,  3.72080,   16.232, 0.0100, 0.0113,  32.7475, 02 Oct 2018 16:09:31
 11.5006,  3.72244,   16.338, 0.0099, 0.0101,  32.7356, 02 Oct 2018 16:09:34
 11.4995,  3.72187,   16.357, 0.0091, 0.0102,  32.7311, 02 Oct 2018 16:09:36
 11.5065,  3.72234,   16.452, 0.0103, 0.0100,  32.7294, 02 Oct 2018 16:09:39
 11.5139,  3.72375,   16.588, 0.0096, 0.0107,  32.7366, 02 Oct 2018 16:09:41
 11.5079,  3.72333,   16.375, 0.0100, 0.0101,  32.7378, 02 Oct 2018 16:09:43
 11.5043,  3.72324,   16.249, 0.0101, 0.0104,  32.7402, 02 Oct 2018 16:09:46
 11.5036,  3.72382,   16.282, 0.0098, 0.0099,  32.7466, 02 Oct 2018 16:09:48
 11.5010,  3.72298,   16.395, 0.0096, 0.0105,  32.7406, 02 Oct 2018 16:09:50
 11.4987,  3.72299,   16.384, 0.0095, 0.0101,  32.7427, 02 Oct 2018 16:09:53
 11.5009,  3.72367,   16.292, 0.0095, 0.0102,  32.7474, 02 Oct 2018 16:09:55
 11.5031,  3.72429,   16.347, 0.0112, 0.0100,  32.7516, 02 Oct 2018 16:09:58
 11.4986,  3.72334,   16.505, 0.0099, 0.0115,  32.7462, 02 Oct 2018 16:10:00
 11.4975,  3.72385,   16.536, 0.0096, 0.0103,  32.7521, 02 Oct 2018 16:10:02
 11.4954,  3.72402,   16.352, 0.0094, 0.0104,  32.7557, 02 Oct 2018 16:10:05
