
---  09-30-18 21:04:10 ---
  8.4355,  3.54266,   44.996, 0.0096, 0.0103,  33.7144, 30 Sep 2018 21:04:38
  8.5645,  3.55740,   45.185, 0.0091, 0.0101,  33.7466, 30 Sep 2018 22:38:26
  8.5552,  3.55660,   45.333, 0.0094, 0.0104,  33.7470, 30 Sep 2018 22:38:29
  8.5557,  3.55620,   45.345, 0.0097, 0.0099,  33.7423, 30 Sep 2018 22:38:51
  8.5476,  3.55587,   45.457, 0.0095, 0.0104,  33.7466, 30 Sep 2018 22:38:53
  8.5472,  3.55575,   45.424, 0.0101, 0.0102,  33.7457, 30 Sep 2018 22:38:56
  8.5505,  3.55606,   45.249, 0.0099, 0.0105,  33.7459, 30 Sep 2018 22:38:58
  8.5531,  3.55620,   45.125, 0.0098, 0.0102,  33.7449, 30 Sep 2018 22:39:00
  8.5534,  3.55604,   45.170, 0.0100, 0.0103,  33.7428, 30 Sep 2018 22:39:03
  8.5480,  3.55557,   45.305, 0.0101, 0.0099,  33.7430, 30 Sep 2018 22:39:05
  8.5449,  3.55553,   45.376, 0.0100, 0.0113,  33.7456, 30 Sep 2018 22:39:07
  8.5491,  3.55583,   45.334, 0.0097, 0.0099,  33.7447, 30 Sep 2018 22:39:10
