
---  10-03-18 07:40:34 ---
  8.7872,  3.56027,   42.833, 0.0104, 0.0114,  33.5659, 03 Oct 2018 07:41:01
  8.8706,  3.51847,   16.094, 0.0107, 0.0098,  33.0625, 03 Oct 2018 07:47:29
  8.8692,  3.51815,   15.922, 0.0104, 0.0099,  33.0606, 03 Oct 2018 07:47:31
  8.8582,  3.51747,   16.311, 0.0101, 0.0098,  33.0636, 03 Oct 2018 07:47:34
  8.8281,  3.51552,   16.883, 0.0096, 0.0102,  33.0710, 03 Oct 2018 07:47:36
  8.8167,  3.51497,   17.403, 0.0092, 0.0109,  33.0757, 03 Oct 2018 07:47:39
  8.8007,  3.51380,   17.724, 0.0106, 0.0099,  33.0782, 03 Oct 2018 07:47:41
  8.7765,  3.51253,   18.007, 0.0095, 0.0102,  33.0873, 03 Oct 2018 07:47:43
  8.7568,  3.51200,   18.290, 0.0094, 0.0098,  33.1001, 03 Oct 2018 07:47:46
  8.7448,  3.51206,   18.702, 0.0094, 0.0110,  33.1118, 03 Oct 2018 07:47:48
  8.7390,  3.51419,   19.032, 0.0097, 0.0104,  33.1394, 03 Oct 2018 07:47:51
  8.7363,  3.51575,   19.467, 0.0095, 0.0099,  33.1581, 03 Oct 2018 07:47:53
  8.7371,  3.51718,   19.999, 0.0095, 0.0100,  33.1720, 03 Oct 2018 07:47:55
  8.7394,  3.51850,   20.544, 0.0093, 0.0103,  33.1834, 03 Oct 2018 07:47:58
  8.7417,  3.52012,   20.968, 0.0105, 0.0093,  33.1981, 03 Oct 2018 07:48:00
  8.7500,  3.52416,   21.205, 0.0095, 0.0099,  33.2326, 03 Oct 2018 07:48:03
  8.7622,  3.52916,   21.542, 0.0094, 0.0099,  33.2733, 03 Oct 2018 07:48:05
  8.7699,  3.53147,   21.880, 0.0095, 0.0105,  33.2901, 03 Oct 2018 07:48:07
  8.7742,  3.53254,   22.443, 0.0095, 0.0107,  33.2970, 03 Oct 2018 07:48:10
  8.7794,  3.53388,   23.033, 0.0100, 0.0104,  33.3059, 03 Oct 2018 07:48:12
  8.7843,  3.53489,   23.461, 0.0094, 0.0102,  33.3117, 03 Oct 2018 07:48:14
  8.7872,  3.53573,   23.783, 0.0099, 0.0108,  33.3176, 03 Oct 2018 07:48:17
  8.7900,  3.53645,   24.035, 0.0097, 0.0097,  33.3224, 03 Oct 2018 07:48:19
  8.7917,  3.53697,   24.505, 0.0097, 0.0100,  33.3261, 03 Oct 2018 07:48:22
  8.7939,  3.53753,   24.975, 0.0097, 0.0107,  33.3297, 03 Oct 2018 07:48:24
  8.7953,  3.53783,   25.485, 0.0101, 0.0102,  33.3312, 03 Oct 2018 07:48:26
  8.7957,  3.53808,   25.907, 0.0103, 0.0101,  33.3333, 03 Oct 2018 07:48:29
  8.7968,  3.53834,   26.075, 0.0109, 0.0100,  33.3349, 03 Oct 2018 07:48:31
  8.7967,  3.53835,   25.998, 0.0095, 0.0102,  33.3352, 03 Oct 2018 07:48:34
  8.7976,  3.53878,   25.812, 0.0106, 0.0109,  33.3389, 03 Oct 2018 07:49:00
  8.7981,  3.53877,   25.783, 0.0104, 0.0105,  33.3383, 03 Oct 2018 07:49:21
  8.7975,  3.53878,   25.824, 0.0102, 0.0101,  33.3389, 03 Oct 2018 07:49:23
  8.7978,  3.53879,   25.882, 0.0099, 0.0100,  33.3388, 03 Oct 2018 07:49:26
  8.7977,  3.53884,   26.279, 0.0097, 0.0100,  33.3391, 03 Oct 2018 07:49:28
  8.7981,  3.53892,   26.715, 0.0104, 0.0108,  33.3394, 03 Oct 2018 07:49:30
  8.7985,  3.53919,   27.237, 0.0099, 0.0107,  33.3416, 03 Oct 2018 07:49:33
  8.8000,  3.53984,   27.725, 0.0098, 0.0107,  33.3467, 03 Oct 2018 07:49:35
  8.8018,  3.54056,   28.145, 0.0101, 0.0106,  33.3525, 03 Oct 2018 07:49:38
  8.8039,  3.54170,   28.608, 0.0102, 0.0105,  33.3622, 03 Oct 2018 07:49:40
  8.8074,  3.54375,   29.139, 0.0109, 0.0105,  33.3800, 03 Oct 2018 07:49:42
  8.8097,  3.54461,   29.584, 0.0098, 0.0107,  33.3868, 03 Oct 2018 07:49:45
  8.8106,  3.54511,   30.017, 0.0102, 0.0104,  33.3909, 03 Oct 2018 07:49:47
  8.8120,  3.54561,   30.422, 0.0104, 0.0102,  33.3947, 03 Oct 2018 07:49:49
  8.8143,  3.54658,   30.802, 0.0101, 0.0102,  33.4025, 03 Oct 2018 07:49:52
  8.8167,  3.54827,   31.249, 0.0104, 0.0096,  33.4177, 03 Oct 2018 07:49:54
  8.8182,  3.54950,   31.747, 0.0104, 0.0109,  33.4289, 03 Oct 2018 07:49:57
  8.8179,  3.55016,   32.247, 0.0100, 0.0096,  33.4359, 03 Oct 2018 07:49:59
  8.8171,  3.55059,   32.708, 0.0103, 0.0112,  33.4409, 03 Oct 2018 07:50:01
  8.8129,  3.55143,   33.143, 0.0101, 0.0104,  33.4535, 03 Oct 2018 07:50:04
  8.8058,  3.55292,   33.610, 0.0104, 0.0101,  33.4755, 03 Oct 2018 07:50:06
  8.8015,  3.55384,   34.030, 0.0101, 0.0104,  33.4891, 03 Oct 2018 07:50:09
  8.7998,  3.55435,   34.342, 0.0104, 0.0114,  33.4959, 03 Oct 2018 07:50:11
  8.7987,  3.55486,   34.746, 0.0106, 0.0104,  33.5021, 03 Oct 2018 07:50:13
  8.7966,  3.55559,   35.282, 0.0103, 0.0101,  33.5115, 03 Oct 2018 07:50:16
  8.7936,  3.55615,   35.823, 0.0099, 0.0101,  33.5200, 03 Oct 2018 07:50:18
  8.7925,  3.55632,   36.216, 0.0101, 0.0105,  33.5226, 03 Oct 2018 07:50:20
  8.7922,  3.55646,   36.522, 0.0101, 0.0103,  33.5241, 03 Oct 2018 07:50:23
  8.7905,  3.55705,   36.953, 0.0106, 0.0101,  33.5318, 03 Oct 2018 07:50:25
  8.7884,  3.55787,   37.526, 0.0104, 0.0101,  33.5421, 03 Oct 2018 07:50:28
  8.7880,  3.55798,   37.999, 0.0104, 0.0107,  33.5434, 03 Oct 2018 07:50:30
  8.7879,  3.55804,   38.340, 0.0102, 0.0101,  33.5440, 03 Oct 2018 07:50:32
  8.7890,  3.55796,   38.631, 0.0101, 0.0105,  33.5420, 03 Oct 2018 07:50:35
  8.7880,  3.55822,   39.050, 0.0096, 0.0107,  33.5455, 03 Oct 2018 07:50:37
  8.7874,  3.55857,   39.579, 0.0108, 0.0104,  33.5494, 03 Oct 2018 07:50:40
  8.7872,  3.55896,   40.133, 0.0107, 0.0111,  33.5534, 03 Oct 2018 07:50:42
  8.7871,  3.55912,   40.598, 0.0104, 0.0105,  33.5550, 03 Oct 2018 07:50:44
  8.7873,  3.55904,   40.979, 0.0099, 0.0101,  33.5538, 03 Oct 2018 07:50:47
  8.7876,  3.55906,   41.363, 0.0105, 0.0105,  33.5536, 03 Oct 2018 07:50:49
  8.7829,  3.55965,   41.789, 0.0105, 0.0105,  33.5640, 03 Oct 2018 07:50:51
  8.7825,  3.55980,   42.181, 0.0107, 0.0110,  33.5657, 03 Oct 2018 07:50:54
  8.7820,  3.56009,   42.617, 0.0103, 0.0097,  33.5690, 03 Oct 2018 07:50:56
  8.7816,  3.56025,   43.022, 0.0108, 0.0102,  33.5710, 03 Oct 2018 07:50:59
  8.7832,  3.56012,   43.033, 0.0099, 0.0107,  33.5681, 03 Oct 2018 07:51:01
  8.7834,  3.56001,   43.140, 0.0105, 0.0101,  33.5666, 03 Oct 2018 07:51:03
  8.7829,  3.56025,   43.162, 0.0099, 0.0113,  33.5697, 03 Oct 2018 07:51:06
