46 0.0167 44.6200N 124.0450W
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15 15 18 17 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 14 17 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 16 16 16 16 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 10  9 11 14 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 13  8  6 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  6 11  7  7  8 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 12 12 -1 -1 -1 -1 -1 -1 -1 14 14 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 10 14 12  4 15 13 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 13  9  8 10 14 16 16 16 15 11 14  9 -1 -1 -1
 -1 32 32 23 23 23 23 23 23 15 16 16 14 15 16 15 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  4  4  7  7  6  5  4  5  6  7  6  5 -1 -1 -1
 -1 32 32 23 23 23 23 23 23 15 17 13 13 14 18 16 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  7 -1 -1 -1  7  5  3  6  6  4  7  6  4  8  9  7 -1 -1 -1
 -1 32 32 23 23 23 23 23 23 23 23 17 15 13 19 10 10 10 -1 -1 -1 -1 -1 -1 -1 -1  9  6  6 -1 -1  8  4  5  8  6  6  7  8  6 11 11 -1 -1 -1 -1
 -1 32 32 23 23 23 23 23 23 23 23 11 19 14 13 10 12 12 -1 -1 -1 -1 -1 -1 -1 11  9  8 10 10 11 10 11 12 13 11  5  8 12  6 14 -1 -1 -1 -1 -1
 -1 32 32 32 32 32 32 22 22 22 22 22 14 15 13 16 14 14 20 19 17 15 16 20 19 16 10 11 12 11 14 12 18 17 10 10 10 14  9 12 17 13 -1 -1 -1 -1
 -1 32 32 32 32 32 32 22 22 22 22 22 16 11 17 11 16 15 20 19 17 15 16 20 19 15 16 15 17 18 19 18 15 18 11  8 12 16 17 14 18 14 -1 -1 -1 -1
 -1 32 32 32 32 32 32 22 22 22 15 15 15 16 15 19 17 17 20 19 17 15 16 20 19 15 18 18 17 19 14 18 19 12  6 15 16 17 18 15 18 15 -1 -1 -1 -1
 -1 32 32 32 32 32 32 22 22 22 15 17 16 18 16 13 10 18 20 19 17 15 16 20 19 18 18 19 17 19 15 15 19 16 17 14  7 -1 -1 16 -1 -1 -1 -1 -1 -1
 -1 32 32 32 32 32 32 22 22 22 15 15 12 15 15 14 10 17 20 19 17 15 16 20 18 13 17 18 17 18 13 17 16 16 19 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 17 17 17 17 17 17 17 17 17 17 15 15 18 17 17 18 15 12 11 15 18 20 20 13 13 11 15 17 19 14 17 19 10 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 17 17 17 17 17 17 17 13 16 17 16 17 15 19 14 16 18 18 18 20 20 18 20 18 11 11 18 19 13 19 20 17 13 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 17 17 17 17 17 17 11 12 17 11 15 18 14 10 12 13 12 12 15 13 16 13 11 16 14 15 17 19 11 19 16 15 17 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 17 17 17 17 17 18 13 13 17 14 12 19 19 13 15 14 14 12 14 19 19 12 19 19 16 11 16 11 16 18 17 19 14 15 15 15 16 14 -1 -1 -1 -1 -1 -1 -1
 -1 17 17 17 17 17 18 16 11 13 14 13 17 15 13 14 13 15 13 19 18 15 15 14 15 19 14 15 13 14 15 15 15 10 10 10 14 16 14 -1 -1 -1 -1 -1 -1 -1
 -1 17 17 17 17 17 11 19 13 14 13 16 16 12 13 13 14 15 16 14 17 18 13 17 15 16 12 10 14 13 13 14 14 15 10 16 15 14 15 15 -1 -1 -1 -1 -1 -1
 -1 17 17 17 11 16 18 11 11 14 13 17 17 14 17 15 17 13 17 18 16 16 14 13 12 15 11 16 13 15 19 14 18 16 10 12 17 14 12 15 -1 -1 -1 -1 -1 -1
 -1 17 17 17 18 11 17 19 18 11 14 16 17 12 16 17 15 15 14 17 16 15 15 15 15 15 11 16 19 14 10 16 10 17 14 17 15 18 11 14 15 -1 -1 -1 -1 -1
 -1 17 17 17 13 10 14 12 14 16 14 14 19 11 13 19 18 16 18 18 18 18 16 16 15 14 11 18 18 18 17 12 10 10 17 19 13 14 12 14 15 -1 -1 -1 -1 -1
 -1 14 14 14 14 14 14 18 12 14 13 13 13 22 23 25 28 26 26 25 23 22 22 21 21 21 21 25 25 11 11 12 13 15 11 14 13 15 16 15 14 13 15 -1 -1 -1
 -1 14 13 12 14 10 13 13 13 14 14 14 12 23 30 30 30 27 26 26 30 30 30 30 30 30 30 40 40 45 45 45 45 45 15 15 11 17 16 14 19 13 15 -1 -1 -1
 -1 13 15 16 15 11 10 11 13 50 50 50 60 60 60 70 70 78 80 90 90 90 90 90 99 99 99 80 80 80 80 90 81 72 61 56 56 56 56 56 56 45 44 46 -1 -1
 -1 13 13 12 16 14 13 12 14 43 50 50 60 60 60 70 70 78 80 90 90 90 90 90 99 99 99 80 80 80 80 90 81 72 61 11 14 16 17 16 13 16 16 15 17 -1
 -1 15 13 13 17 15 16 14 14 43 50 50 60 60 60 70 70 78 80 90 90 90 90 90 99 99 99 80 80 80 80 90 81 72 61 11 12 16 16 17 16  8 16 16 17 -1
 -1 15 14 15 17 16 15 15 15 44 50 50 60 60 60 70 70 78 80 90 90 90 90 90 99 99 99 80 80 80 80 90 81 72 61 11 10 17 14 17 17 16 17 17  9 -1
 -1 16 16 17 18 18 17 16 -1 49 50 50 60 60 60 70 70 78 80 90 90 90 90 90 99 99 99 80 80 80 80 90 81 72 61 12 12 13 11 10 11 17  9  5  3 -1
 -1 14 18 18 18 15 18 17 16 49 50 50 60 60 60 70 70 78 80 90 90 90 90 90 99 99 99 80 80 80 80 90 81 72 61 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 19 16 19 19 11 14 17 18 19 49 50 50 60 60 60 70 70 78 80 90 90 90 90 90 99 99 99 80 80 80 80 90 81 72 61 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 12 13 13 12 12 20 21 30 49 50 50 60 60 60 70 70 78 80 90 90 90 90 90 99 99 99 80 80 80 80 90 81 72 61 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
  4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
