---  08-22-18 15:37:27 ---

---  08-22-18 15:37:43 ---
 12.7187,  0.00012,   -0.194, 0.0103, 0.0109,   0.0067, 22 Aug 2018 15:37:41
S>
---  08-22-18 15:38:57 ---

---  08-22-18 15:39:09 ---

---  08-22-18 15:41:29 ---

---  08-22-18 15:41:32 ---

---  08-22-18 15:42:50 ---

---  08-22-18 15:43:59 ---

---  08-22-18 15:44:14 ---
S> 11.0599,  3.75398,   24.363, 0.0093, 0.0099,  33.4386, 22 Aug 2018 16:45:01
S> 11.0886,  3.75519,   24.423, 0.0094, 0.0108,  33.4244, 22 Aug 2018 16:45:04
S> 10.8633,  3.73797,   24.781, 0.0090, 0.0098,  33.4585, 22 Aug 2018 16:45:06
S> 10.6392,  3.72440,   25.216, 0.0094, 0.0097,  33.5280, 22 Aug 2018 16:45:08
S> 10.4828,  3.71277,   25.412, 0.0091, 0.0098,  33.5551, 22 Aug 2018 16:45:11
S> 10.5384,  3.71706,   25.380, 0.0105, 0.0104,  33.5471, 22 Aug 2018 16:45:13
S> 10.6371,  3.72201,   25.663, 0.0094, 0.0098,  33.5059, 22 Aug 2018 16:45:15
S> 10.3681,  3.70317,   26.050, 0.0097, 0.0098,  33.5640, 22 Aug 2018 16:45:18
S> 10.3380,  3.70133,   26.175, 0.0105, 0.0101,  33.5732, 22 Aug 2018 16:45:20
S> 10.3596,  3.70221,   26.287, 0.0105, 0.0105,  33.5621, 22 Aug 2018 16:45:23
S> 10.3305,  3.69909,   26.635, 0.0108, 0.0091,  33.5573, 22 Aug 2018 16:45:25
S> 10.3249,  3.69882,   26.870, 0.0096, 0.0098,  33.5597, 22 Aug 2018 16:45:27
S> 10.3297,  3.69860,   27.060, 0.0098, 0.0096,  33.5529, 22 Aug 2018 16:45:30
S> 10.3157,  3.69711,   27.395, 0.0095, 0.0100,  33.5506, 22 Aug 2018 16:45:32
S> 10.3186,  3.69731,   27.527, 0.0101, 0.0110,  33.5499, 22 Aug 2018 16:45:34
S> 10.3166,  3.69669,   27.662, 0.0102, 0.0102,  33.5455, 22 Aug 2018 16:45:37
S> 10.2673,  3.69095,   28.058, 0.0098, 0.0102,  33.5328, 22 Aug 2018 16:45:39
S>  9.9810,  3.66289,   28.317, 0.0102, 0.0105,  33.5132, 22 Aug 2018 16:45:41
S>  9.9765,  3.66256,   28.490, 0.0099, 0.0119,  33.5139, 22 Aug 2018 16:45:44
S>  9.7259,  3.63551,   28.745, 0.0101, 0.0095,  33.4705, 22 Aug 2018 16:45:46
S>  9.6509,  3.62981,   28.898, 0.0106, 0.0096,  33.4819, 22 Aug 2018 16:45:48
S>  9.5733,  3.62039,   29.193, 0.0100, 0.0102,  33.4573, 22 Aug 2018 16:45:51
S>  9.4861,  3.61323,   29.601, 0.0091, 0.0115,  33.4649, 22 Aug 2018 16:45:53
S>  9.4574,  3.61016,   29.700, 0.0095, 0.0102,  33.4600, 22 Aug 2018 16:45:56
S>  9.4893,  3.61242,   29.788, 0.0096, 0.0100,  33.4534, 22 Aug 2018 16:45:58
S>  9.4328,  3.60637,   30.152, 0.0097, 0.0101,  33.4437, 22 Aug 2018 16:46:00
S>  9.3121,  3.59608,   30.493, 0.0095, 0.0111,  33.4501, 22 Aug 2018 16:46:03
S>  9.2728,  3.59359,   30.757, 0.0096, 0.0102,  33.4610, 22 Aug 2018 16:46:05
S>  9.2019,  3.58854,   31.022, 0.0093, 0.0100,  33.4752, 22 Aug 2018 16:46:07
S>  9.1844,  3.58700,   31.258, 0.0095, 0.0104,  33.4755, 22 Aug 2018 16:46:10
S>  9.1829,  3.58666,   31.462, 0.0094, 0.0106,  33.4733, 22 Aug 2018 16:46:12
S>  9.1631,  3.58540,   31.731, 0.0094, 0.0101,  33.4787, 22 Aug 2018 16:46:14
S>  9.1395,  3.58367,   31.965, 0.0099, 0.0094,  33.4828, 22 Aug 2018 16:46:17
S>  9.1668,  3.58532,   32.250, 0.0111, 0.0101,  33.4740, 22 Aug 2018 16:46:19
S>  9.0785,  3.58051,   32.639, 0.0095, 0.0109,  33.5069, 22 Aug 2018 16:46:21
S>  9.0530,  3.57992,   32.872, 0.0100, 0.0101,  33.5247, 22 Aug 2018 16:46:24
S>  9.0506,  3.57971,   33.048, 0.0112, 0.0096,  33.5247, 22 Aug 2018 16:46:26
S>  9.0409,  3.57924,   33.285, 0.0096, 0.0101,  33.5288, 22 Aug 2018 16:46:28
S>  9.0337,  3.57880,   33.560, 0.0094, 0.0100,  33.5309, 22 Aug 2018 16:46:31
S>  9.0244,  3.57855,   33.861, 0.0093, 0.0095,  33.5369, 22 Aug 2018 16:46:33
S>  9.0164,  3.57833,   34.142, 0.0102, 0.0101,  33.5420, 22 Aug 2018 16:46:36
S>  9.0060,  3.57817,   34.448, 0.0095, 0.0102,  33.5501, 22 Aug 2018 16:46:38
S>  8.9967,  3.57780,   34.758, 0.0097, 0.0106,  33.5549, 22 Aug 2018 16:46:40
S>  8.9956,  3.57765,   35.028, 0.0104, 0.0105,  33.5541, 22 Aug 2018 16:46:43
S>  8.9941,  3.57738,   35.278, 0.0098, 0.0101,  33.5527, 22 Aug 2018 16:46:45
S>  8.9879,  3.57694,   35.531, 0.0099, 0.0101,  33.5538, 22 Aug 2018 16:46:47
S>  8.9780,  3.57708,   35.845, 0.0098, 0.0092,  33.5644, 22 Aug 2018 16:46:50
S>  8.9601,  3.57701,   36.249, 0.0095, 0.0103,  33.5805, 22 Aug 2018 16:46:52
S>  8.9467,  3.57700,   36.604, 0.0093, 0.0107,  33.5928, 22 Aug 2018 16:46:54
S>  8.9340,  3.57656,   36.776, 0.0094, 0.0098,  33.6003, 22 Aug 2018 16:46:57
S>  8.9259,  3.57635,   37.052, 0.0099, 0.0097,  33.6056, 22 Aug 2018 16:46:59
S>  8.9048,  3.57637,   37.524, 0.0095, 0.0098,  33.6256, 22 Aug 2018 16:47:01
S>  8.8814,  3.57565,   37.848, 0.0102, 0.0105,  33.6401, 22 Aug 2018 16:47:04
S>  8.8705,  3.57507,   38.041, 0.0096, 0.0094,  33.6442, 22 Aug 2018 16:47:06
S>  8.8634,  3.57459,   38.374, 0.0098, 0.0106,  33.6458, 22 Aug 2018 16:47:09
S>  8.8554,  3.57415,   38.792, 0.0105, 0.0092,  33.6486, 22 Aug 2018 16:47:11
S>  8.8461,  3.57370,   39.177, 0.0092, 0.0099,  33.6524, 22 Aug 2018 16:47:13
S>  8.8317,  3.57295,   39.547, 0.0098, 0.0105,  33.6581, 22 Aug 2018 16:47:16
S>  8.8209,  3.57227,   39.843, 0.0094, 0.0107,  33.6612, 22 Aug 2018 16:47:18
S>  8.7946,  3.57065,   40.149, 0.0093, 0.0092,  33.6690, 22 Aug 2018 16:47:20
S>  8.7655,  3.56890,   40.590, 0.0097, 0.0104,  33.6781, 22 Aug 2018 16:47:23
S>  8.7502,  3.56796,   40.978, 0.0096, 0.0106,  33.6827, 22 Aug 2018 16:47:25
S>  8.7422,  3.56731,   41.362, 0.0095, 0.0102,  33.6833, 22 Aug 2018 16:47:27
S>  8.7276,  3.56628,   41.829, 0.0085, 0.0093,  33.6861, 22 Aug 2018 16:47:30
S>  8.7221,  3.56593,   42.189, 0.0098, 0.0097,  33.6875, 22 Aug 2018 16:47:32
S>  8.6987,  3.56427,   42.516, 0.0090, 0.0099,  33.6922, 22 Aug 2018 16:47:34
S>  8.6874,  3.56344,   42.923, 0.0093, 0.0111,  33.6940, 22 Aug 2018 16:47:37
S>  8.6745,  3.56266,   43.376, 0.0095, 0.0103,  33.6979, 22 Aug 2018 16:47:39
S>  8.6613,  3.56173,   43.817, 0.0093, 0.0093,  33.7006, 22 Aug 2018 16:47:42
S>  8.6442,  3.56067,   44.241, 0.0091, 0.0096,  33.7054, 22 Aug 2018 16:47:44
S>  8.6362,  3.56016,   44.662, 0.0093, 0.0110,  33.7075, 22 Aug 2018 16:47:46
S>  8.6197,  3.55896,   45.069, 0.0096, 0.0101,  33.7104, 22 Aug 2018 16:47:49
S>  8.6017,  3.55761,   45.455, 0.0116, 0.0098,  33.7131, 22 Aug 2018 16:47:51
S>  8.5942,  3.55696,   45.937, 0.0090, 0.0101,  33.7132, 22 Aug 2018 16:47:53
S>  8.5791,  3.55605,   46.417, 0.0096, 0.0102,  33.7179, 22 Aug 2018 16:47:56
S>  8.5694,  3.55535,   46.758, 0.0093, 0.0107,  33.7196, 22 Aug 2018 16:47:58
S>  8.5660,  3.55496,   47.141, 0.0093, 0.0100,  33.7186, 22 Aug 2018 16:48:00
S>  8.5543,  3.55441,   47.652, 0.0102, 0.0100,  33.7237, 22 Aug 2018 16:48:03
S>  8.5482,  3.55421,   48.165, 0.0092, 0.0098,  33.7271, 22 Aug 2018 16:48:05
S>  8.5428,  3.55398,   48.594, 0.0096, 0.0116,  33.7296, 22 Aug 2018 16:48:07
S>  8.5414,  3.55386,   48.950, 0.0090, 0.0100,  33.7296, 22 Aug 2018 16:48:10
S>  8.5348,  3.55360,   49.334, 0.0095, 0.0095,  33.7330, 22 Aug 2018 16:48:12
S>  8.5257,  3.55311,   49.793, 0.0095, 0.0100,  33.7363, 22 Aug 2018 16:48:15
S>  8.5096,  3.55238,   50.274, 0.0092, 0.0094,  33.7437, 22 Aug 2018 16:48:17
S>  8.5012,  3.55196,   50.730, 0.0097, 0.0099,  33.7472, 22 Aug 2018 16:48:19
S>  8.4885,  3.55151,   51.126, 0.0098, 0.0115,  33.7544, 22 Aug 2018 16:48:22
S>  8.4607,  3.55017,   51.501, 0.0092, 0.0098,  33.7667, 22 Aug 2018 16:48:24
S>  8.4403,  3.54924,   51.936, 0.0094, 0.0093,  33.7762, 22 Aug 2018 16:48:26
S>  8.4370,  3.54909,   52.371, 0.0103, 0.0096,  33.7775, 22 Aug 2018 16:48:29
S>  8.4344,  3.54888,   52.757, 0.0092, 0.0110,  33.7777, 22 Aug 2018 16:48:31
S>  8.4318,  3.54869,   53.167, 0.0116, 0.0096,  33.7779, 22 Aug 2018 16:48:33
S>  8.4280,  3.54848,   53.607, 0.0090, 0.0103,  33.7792, 22 Aug 2018 16:48:36
S>  8.4266,  3.54836,   54.018, 0.0095, 0.0100,  33.7790, 22 Aug 2018 16:48:38
S>  8.4260,  3.54828,   54.417, 0.0090, 0.0094,  33.7786, 22 Aug 2018 16:48:40
S>  8.4251,  3.54821,   54.850, 0.0096, 0.0100,  33.7785, 22 Aug 2018 16:48:43
S>  8.4236,  3.54809,   55.267, 0.0092, 0.0100,  33.7784, 22 Aug 2018 16:48:45
S>  8.4203,  3.54789,   55.660, 0.0091, 0.0099,  33.7793, 22 Aug 2018 16:48:48
S>  8.4101,  3.54736,   56.052, 0.0095, 0.0097,  33.7833, 22 Aug 2018 16:48:50
S>  8.4020,  3.54695,   56.472, 0.0095, 0.0097,  33.7865, 22 Aug 2018 16:48:52
S>  8.3960,  3.54653,   56.908, 0.0108, 0.0111,  33.7876, 22 Aug 2018 16:48:55
S>  8.3879,  3.54608,   57.332, 0.0095, 0.0100,  33.7904, 22 Aug 2018 16:48:57
S>  8.3851,  3.54590,   57.736, 0.0097, 0.0093,  33.7911, 22 Aug 2018 16:48:59
S>  8.3820,  3.54571,   58.125, 0.0095, 0.0105,  33.7919, 22 Aug 2018 16:49:02
S>  8.3728,  3.54519,   58.529, 0.0093, 0.0107,  33.7949, 22 Aug 2018 16:49:04
S>  8.3509,  3.54404,   58.968, 0.0101, 0.0108,  33.8035, 22 Aug 2018 16:49:06
S>  8.3464,  3.54383,   59.413, 0.0092, 0.0100,  33.8055, 22 Aug 2018 16:49:09
S>  8.3465,  3.54379,   59.815, 0.0096, 0.0096,  33.8048, 22 Aug 2018 16:49:11
S>  8.3467,  3.54375,   60.192, 0.0094, 0.0096,  33.8039, 22 Aug 2018 16:49:13
S>  8.3480,  3.54375,   60.444, 0.0094, 0.0101,  33.8026, 22 Aug 2018 16:49:16
S>  8.3492,  3.54382,   60.447, 0.0093, 0.0109,  33.8021, 22 Aug 2018 16:49:18
S>  8.3474,  3.54371,   60.456, 0.0094, 0.0104,  33.8027, 22 Aug 2018 16:49:21
S>  8.3489,  3.54375,   60.412, 0.0088, 0.0101,  33.8017, 22 Aug 2018 16:49:23
S>
---  08-22-18 21:35:11 ---

---  08-22-18 21:35:53 ---

---  08-22-18 21:36:26 ---
 15.1460,  0.01181,   -0.184, 0.0096, 0.0100,   0.0707, 22 Aug 2018 21:36:26
S>
---  08-22-18 21:36:59 ---

---  08-22-18 21:37:01 ---
 15.1322,  0.01180,   -0.184, 0.0096, 0.0099,   0.0707, 22 Aug 2018 21:37:01
S> 15.1252,  0.01180,   -0.181, 0.0096, 0.0113,   0.0707, 22 Aug 2018 21:37:04
S>

